conversation_id_str;created_at;favorite_count;full_text;id_str;image_url;in_reply_to_screen_name;lang;location;quote_count;reply_count;retweet_count;tweet_url;user_id_str;username
1,73E+18;Tue Dec 12 23:53:46 +0000 2023;0;@ganjarpranowo Selalu dekat dengan rakyat mau mendengar aspirasi rakyat lanjutkan pak ganjar;1,73E+18;;ganjarpranowo;in;Bandung, Indonesia;0;0;0;https://twitter.com/QibaraNiata/status/1734723246577344650;1,72E+18;QibaraNiata
1,73E+18;Tue Dec 12 23:53:42 +0000 2023;0;@FutraHr @Paramitha234 @ganjarpranowo @mohmahfudmd Bukanya ini pernah di katakan pak anis di #desakanis ya yang sama mahasiswa;1,73E+18;;FutraHr;in;Lampung Utara, Lampung;0;0;0;https://twitter.com/PARISAL16/status/1734723232778027026;1,18E+18;PARISAL16
1,73E+18;Tue Dec 12 23:53:39 +0000 2023;0;@Gus_Raharjo @ganjarpranowo Pak ganjar pemimpin yang baik dan konsisten dan tegak lurus dgn konstitusi;1,73E+18;;Gus_Raharjo;in;Indonesia ;0;0;0;https://twitter.com/Jaangkaa/status/1734723217234026970;1,73E+18;Jaangkaa
1,73E+18;Tue Dec 12 23:53:38 +0000 2023;0;@ganjarpranowo @ArsjadRasjid @mohmahfudmd Sangat kreatif dan inovatif ini bisa membangkitkan ekonomi UMKM lokal juga;1,73E+18;;ganjarpranowo;in;;0;0;0;https://twitter.com/Ardiwol/status/1734723213790437452;1,54E+18;Ardiwol
1,73E+18;Tue Dec 12 23:53:22 +0000 2023;2;@diatius @Hasbil_Lbs @prabowo @ganjarpranowo @aniesbaswedan Tulus apanya bang?? Jelas Dia ngotot pengen jadi presiden biar aset nya yg beku bisa aktif lagi;1,73E+18;;diatius;in;;0;0;0;https://twitter.com/KevinJr151194/status/1734723146471842214;1,30E+18;KevinJr151194
1,73E+18;Tue Dec 12 23:53:22 +0000 2023;0;@TeddGus @ganjarpranowo @mohmahfudmd PRABOWO-GIBRAN TERUS. MELOROT KARENA GIBRAN SELALU BLUNDER LALU DIBENTUK OPINI SURVEY GANJAR MAHFUD SENGAJA DIBUAT ANJLOK UNTUK ANTISIPASI TERJUN BEBAS SUARA 02 PASKA DEBAT MALAM INI DST AGAR TIDAK KELIATAN BANGET SPT ;1,73E+18;;TeddGus;in;;0;0;0;https://twitter.com/azharbtm/status/1734723145196827024;1,11E+18;azharbtm
1,73E+18;Tue Dec 12 23:53:21 +0000 2023;0;@ganjarpranowo @ArsjadRasjid @mohmahfudmd Sudah saya catat pak Akan mencoba melihat koleksi anda di online shop cakep2 pak;1,73E+18;;ganjarpranowo;in;Indonesia;0;0;0;https://twitter.com/ManolMaliter/status/1734723143909167561;1,64E+18;ManolMaliter
1,73E+18;Tue Dec 12 23:53:11 +0000 2023;0;Anies Baswedan Prabowo Subianto dan Ganjar Pranowo Sepakat Miskinkan Koruptor https://t.co/iRBPWGcuqZ;1,73E+18;;;in;Indonesia;0;0;0;https://twitter.com/telisik_id/status/1734723102146454008;1,23E+18;telisik_id
1,73E+18;Tue Dec 12 23:53:11 +0000 2023;0;@Dennysiregar7 @ganjarpranowo Gemoy mendadak Geramm ;1,73E+18;;Dennysiregar7;in;iPhone: -6.201218,106.813507;0;0;0;https://twitter.com/si_bibi/status/1734723099369799726;42011831;si_bibi
1,73E+18;Tue Dec 12 23:53:10 +0000 2023;0;@GirlBieberJ @jokowi @ganjarpranowo @prabowo @gibran_tweet @Gerindra @golkar_id @Official_PAN @PDemokrat @Nduklala2 @kpgnj @assaff_koto Terlalu banyak menyenteril dan menyenggol makannya rakyat jadi gak respect lg sama si Ganjar;1,73E+18;;GirlBieberJ;in;;0;0;0;https://twitter.com/benjimascolo222/status/1734723095896986076;8,10E+17;benjimascolo222
1,73E+18;Tue Dec 12 23:52:56 +0000 2023;1;@MIlyasa652 @NoviBudi78 @aniesbaswedan @ganjarpranowo @prabowo Kebanyakan minum asam sulfat bareng sama para pendukungnya;1,73E+18;;Apirawa80;in;;0;0;0;https://twitter.com/AbdiDal88007234/status/1734723038816673855;1,32E+18;AbdiDal88007234
1,73E+18;Tue Dec 12 23:52:55 +0000 2023;0;@Muhammad_Saewad @aniesbaswedan @cakimiNOW @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd Wong flowersmu kadrun semua;1,73E+18;;Muhammad_Saewad;in;;0;0;0;https://twitter.com/DaluKomodo/status/1734723035041784267;1,41E+18;DaluKomodo
1,73E+18;Tue Dec 12 23:52:45 +0000 2023;0;@Gus_Raharjo @ganjarpranowo Pak Ganjar selalu konsisten dan tidak ada cacat hukum tidak pernah korupsi pokoknya paket komplit ;1,73E+18;;Gus_Raharjo;in;;0;0;0;https://twitter.com/NewsIndo_Media/status/1734722990229926066;1,67E+18;NewsIndo_Media
1,73E+18;Tue Dec 12 23:52:41 +0000 2023;1;@ganjarpranowo @ArsjadRasjid @mohmahfudmd Luar biasa... semangat kebersamaan... dari rakyat untuk rakyat dan oleh rakyat;1,73E+18;;ganjarpranowo;in;;0;0;0;https://twitter.com/jeremiyahfigo/status/1734722976208368119;1,71E+18;jeremiyahfigo
1,73E+18;Tue Dec 12 23:52:39 +0000 2023;235;@NoviBudi78 @aniesbaswedan @ganjarpranowo @prabowo Marwah diri yg dijual murah https://t.co/uCGeQlYyZD;1,73E+18;https://pbs.twimg.com/media/GBL5VzKa8AAF6N_.jpg;NoviBudi78;in;;0;2;22;https://twitter.com/Humaira_balqiss/status/1734722965672186204;1,72E+18;Humaira_balqiss
1,73E+18;Tue Dec 12 23:51:17 +0000 2023;0;@ganjarpranowo @ArsjadRasjid @mohmahfudmd Keren banget pak ini bisa menaikkan UMKM lokal;1,73E+18;;ganjarpranowo;in;;0;0;0;https://twitter.com/Baulodwi/status/1734722621877682250;1,68E+18;Baulodwi
1,73E+18;Tue Dec 12 23:51:12 +0000 2023;2;@erwanrahman70 @NoviBudi78 @aniesbaswedan @ganjarpranowo @prabowo ini ajang anak muda ....bukan ajang orang jompo;1,73E+18;;erwanrahman70;in;Prague, Czech Republic;0;1;0;https://twitter.com/dlljma/status/1734722601883460054;320169263;dlljma
1,73E+18;Tue Dec 12 23:51:10 +0000 2023;0;@NoviBudi78 @aniesbaswedan @ganjarpranowo @prabowo Segibran itu kamu memutar balikkan fakta ... Lucu Hanya demi isi perut jadi buzzer PENJILAT Hal yg menjijikan pun di lakukan Jg pernah berharap moralitas pada Gerombolan buzzer model kamu https://t.co/6gR;1,73E+18;https://pbs.twimg.com/media/GBL5AbsbMAA1DiE.jpg;NoviBudi78;in;Banten, Indonesia;0;0;0;https://twitter.com/akbar2913018658/status/1734722594715394497;1,66E+18;akbar2913018658
1,73E+18;Tue Dec 12 23:51:06 +0000 2023;0;@Otet243 @erasmus70 @ganjarpranowo @aniesbaswedan @memelord_666666 Iya cair itu udahan demi ngisi perut bang biasa;1,73E+18;;Otet243;in;;0;1;0;https://twitter.com/RIarsenal1762/status/1734722577971716598;1,62E+18;RIarsenal1762
1,73E+18;Tue Dec 12 23:51:04 +0000 2023;0;@gorunbiraz3 @ganjarpranowo @jokowi @Dennysiregar7 @prabowo @gibran_tweet @Gerindra @golkar_id @Official_PAN @SaveCoronaID @Paltiwest @AchdiAzizy1 Program2 pak jokowi yg bisa melanjutkannya hanya prabowo gibran;1,73E+18;;gorunbiraz3;in;;0;0;0;https://twitter.com/benjimascolo222/status/1734722567439786469;8,10E+17;benjimascolo222
1,73E+18;Tue Dec 12 23:50:56 +0000 2023;0;@Fatim25330677 @TeddGus @ganjarpranowo @mohmahfudmd Iyalah kamu jurkamnya ANES nyebar hoax;1,73E+18;;Fatim25330677;in;;0;0;0;https://twitter.com/harso4/status/1734722534111924473;514117323;harso4
1,73E+18;Tue Dec 12 23:50:56 +0000 2023;0;@Hasbil_Lbs @prabowo @ganjarpranowo @aniesbaswedan Ngehibur diri todd ;1,73E+18;;Hasbil_Lbs;in;;0;0;0;https://twitter.com/Aidil_Zfn/status/1734722533549862918;1,35E+18;Aidil_Zfn
1,73E+18;Tue Dec 12 23:50:52 +0000 2023;0;@Dennysiregar7 @ganjarpranowo Tumben lu den kolaborasi sama pak Anies Baswedan.;1,73E+18;;Dennysiregar7;in;;0;0;0;https://twitter.com/SulaimanKamil1/status/1734722519796769094;1,36E+18;SulaimanKamil1
1,73E+18;Tue Dec 12 23:50:45 +0000 2023;0;@detikcom @prabowo @ganjarpranowo Klo dibikin meme pak prab blg ke ganjar sabar ya mas elektabilitasnya melorot Trs pak ganjar blg ke pak prab sabar ya pak drtd saya lihat kena ulti mas anis trs ... Pak anies nya hadeh air mana air cak imin dikira ga cape;1,73E+18;;detikcom;in;;0;0;0;https://twitter.com/Anissa1Q/status/1734722486875627949;964129970;Anissa1Q
1,73E+18;Tue Dec 12 23:50:43 +0000 2023;0;@NoviBudi78 @aniesbaswedan @ganjarpranowo @prabowo HHahah tinggal nyinyir nya doang giliran di lapangan di rujak abis²an dan sekarang tinggal buzzer lagi yang kerja membuat fitnah sana sinj;1,73E+18;;NoviBudi78;in;;0;0;0;https://twitter.com/BangJag67469926/status/1734722481003659266;1,46E+18;BangJag67469926
1,73E+18;Tue Dec 12 23:50:42 +0000 2023;2;@Metro_TV @ganjarpranowo @aniesbaswedan Alhamdulillah Jakarta lebih baik sejak Anies;1,73E+18;;Metro_TV;in;;0;0;0;https://twitter.com/Gunadiahmad3/status/1734722477446848636;1,00E+18;Gunadiahmad3
1,73E+18;Tue Dec 12 23:50:42 +0000 2023;0;@ganjarpranowo @ArsjadRasjid @mohmahfudmd Menariknya melihat dukungan bagi pelaku UMKM dengan adanya official merchandise Ganjar-Mahfud MD di FX Sudirman.;1,73E+18;;ganjarpranowo;in;Indonesia;0;0;0;https://twitter.com/Cahmbarik_/status/1734722473923686652;1,63E+18;Cahmbarik_
1,73E+18;Tue Dec 12 23:50:35 +0000 2023;0;@ganjarpranowo Senyum pak ganjar menyapa masyarakat Indonesia;1,73E+18;;ganjarpranowo;in;Indonesia ;0;0;0;https://twitter.com/DatangTelah/status/1734722448116113773;1,72E+18;DatangTelah
1,73E+18;Tue Dec 12 23:50:31 +0000 2023;0;@Indonesia_Pedia @ganjarpranowo Ya emang inilah pak Ganjar pemimpin yang sangat tahu dan bisa menyelesaikan semua masalah yang ada. #GanjarSikatKorupsi #LanjutGANsemuamurah #LanjutGANsemuakerja;1,73E+18;;Indonesia_Pedia;in;Subang, Indonesia;0;0;0;https://twitter.com/KiranaAmira6/status/1734722430223171713;1,46E+18;KiranaAmira6
1,73E+18;Tue Dec 12 23:50:31 +0000 2023;2;@Karinbahary2 @NoviBudi78 @aniesbaswedan @ganjarpranowo @prabowo Itulah salah satu sebab tidak dikasih podium atau mimbar nti klu ada yg pukul asam sulfatnya kumat.;1,73E+18;;Karinbahary2;in;Kutai Lama, Indonesia🇲🇨🇵🇸;0;0;0;https://twitter.com/Maju_Mundur01/status/1734722429107548638;1,52E+18;Maju_Mundur01
1,73E+18;Tue Dec 12 23:50:14 +0000 2023;0;@nieke_olivia @mattdilaga Mohon maaf klo saya p Ganjar Pranowo itu produk gagal Jateng aj msk propinsi termiskin UMR terendah banyak jln2 berlubang kasus Wadas blom selesai. Ganjar bicara perasaan asbun tdk enak didengar Anies bicara selain enak jg lbh be;1,73E+18;;nieke_olivia;in;;0;3;0;https://twitter.com/QodirRajamuddin/status/1734722359452717450;1,60E+18;QodirRajamuddin
1,73E+18;Tue Dec 12 23:50:11 +0000 2023;0;@Prihati_utami Pasti Pak @ganjarpranowo dengan semua gagasannya akan m3nang debat;1,73E+18;;Prihati_utami;in;Sukabumi, Indonesia;0;0;0;https://twitter.com/zakimrzki/status/1734722347960352799;1,72E+18;zakimrzki
1,73E+18;Tue Dec 12 23:50:08 +0000 2023;0;@ganjarpranowo Warga jakarta mengucapkan selamat pagi juga pak Ganjar salam sehat salam indonesia semakin baik lagi ;1,73E+18;;ganjarpranowo;in;;0;0;0;https://twitter.com/NewsIndo_Media/status/1734722331237622044;1,67E+18;NewsIndo_Media
1,73E+18;Tue Dec 12 23:50:07 +0000 2023;2;@NoviBudi78 @aniesbaswedan @ganjarpranowo @prabowo Kaya lg pipis apa pake pampers ya? https://t.co/tYiYSnCIzi;1,73E+18;https://pbs.twimg.com/media/GBL4w8ebQAAgmWh.jpg;NoviBudi78;in;Depok, Jawa Barat;0;0;0;https://twitter.com/AndikaNgojek/status/1734722329266266139;8,25E+17;AndikaNgojek
1,73E+18;Tue Dec 12 23:50:07 +0000 2023;0;@BenignVisionary @gorunbiraz3 @ganjarpranowo @jokowi @Dennysiregar7 @prabowo @gibran_tweet @Gerindra @golkar_id @Official_PAN @SaveCoronaID @Paltiwest @AchdiAzizy1 Semakin lama emang si banteng selalu buat geram sii;1,73E+18;;BenignVisionary;in;;0;0;0;https://twitter.com/beladomendes/status/1734722328607793590;7,58E+17;beladomendes
1,73E+18;Tue Dec 12 23:50:02 +0000 2023;0;@oktaf112289 @aabhirama @ganjarpranowo @prabowo @aniesbaswedan Salah nonton acara kayanya;1,73E+18;;oktaf112289;in;Bogor, Jawa Barat;0;0;0;https://twitter.com/Ardiansyah2607/status/1734722307044847686;1,60E+18;Ardiansyah2607
1,73E+18;Tue Dec 12 23:50:02 +0000 2023;0;@ganjarpranowo @ArsjadRasjid @mohmahfudmd Keren2 bangget pak merchandisenya ... Yg bikin bangga adalah ini pure hasil dari UMKM cints produk indonesia;1,73E+18;;ganjarpranowo;in;;0;0;0;https://twitter.com/Joerascall/status/1734722306721959982;1,71E+18;Joerascall
1,73E+18;Tue Dec 12 23:50:00 +0000 2023;0;Ganjar Pranowo tampil sangat memuaskan dan berhasil menyampaikan ide gagasannya #LanjutGAN #LanjutGANsemuakerja #LanjutGANsemuamurah #GanjarSikatKorupsi #GanjarMahfud #GanjarPranowo #GerakCepat #MahfudMD #IndonesiaUnggul #IndonesiaLebihBaik #DebatCapres https://t.co/fE35P19E75;1,73E+18;;;in;DKI Jakarta, Indonesia;0;0;0;https://twitter.com/TPNGanjarMahfud/status/1734722298509168822;39074801;TPNGanjarMahfud
1,73E+18;Tue Dec 12 23:49:44 +0000 2023;0;@ganjarpranowo Keren bpk semangat menang pak kami disini smua mendukung bpk smoga kita menang Aamiin y rab;1,73E+18;;ganjarpranowo;in;;0;0;0;https://twitter.com/EmiPratama8/status/1734722232268861590;1,44E+18;EmiPratama8
1,73E+18;Tue Dec 12 23:49:36 +0000 2023;0;@ganjarpranowo Kehadiran pak ganjar adalah sosok pemimpin yang merakyat dan diterima oleh semua kalangan masyarakat Indonesia;1,73E+18;;ganjarpranowo;in;Indonesia ;0;0;0;https://twitter.com/WarasWatak/status/1734722198588559363;1,72E+18;WarasWatak
1,73E+18;Tue Dec 12 23:49:31 +0000 2023;0;@bendot10benny @griselruiz88 @ganjarpranowo @mohmahfudmd @jokowi @prabowo @gibran_tweet @Gerindra @golkar_id @TomyAndikas @Fahmisalim2 @mochamadarip Hadehh kalo saya si mau Indonesia menjadi lebih baik makannya saya tetap 02;1,73E+18;;bendot10benny;in;;0;0;0;https://twitter.com/beladomendes/status/1734722177667355072;7,58E+17;beladomendes
1,73E+18;Tue Dec 12 23:49:31 +0000 2023;0;@ganjarpranowo @ArsjadRasjid @mohmahfudmd Wah Selamat pak official merchandise kejar Mahfudz sudah bisa dibeli di FX Sudirman jadi para pendukungnya nggak sulit nih untuk cari merchandise;1,73E+18;;ganjarpranowo;in;Indonesia ;0;0;0;https://twitter.com/DevenFry/status/1734722176618749969;1,62E+18;DevenFry
1,73E+18;Tue Dec 12 23:49:31 +0000 2023;1;@ganjarpranowo Maju terus pak Ganjar dan pak Mahfud. Rakyat Indonesia sudah cerdas dalam memilih.;1,73E+18;;ganjarpranowo;in;Cibubur ;0;0;0;https://twitter.com/RonKho/status/1734722176266424587;1276237460;RonKho
1,73E+18;Tue Dec 12 23:48:40 +0000 2023;3;@fadjroeL @ganjarpranowo @aniesbaswedan panggung semalam milik Anies dan Ganjar...itu FAKTA bukan fiksi;1,73E+18;;fadjroeL;in;Jakarta Capital Region, Indone;0;0;1;https://twitter.com/DermagaGarely/status/1734721965053952306;1,51E+18;DermagaGarely
1,73E+18;Tue Dec 12 23:48:40 +0000 2023;0;@ch_chotimah2 @ganjarpranowo @mohmahfudmd Skak mat;1,73E+18;;ch_chotimah2;in;Denpasar Selatan, Indonesia;0;0;0;https://twitter.com/RidziAhmad/status/1734721963048992801;1336126621;RidziAhmad
1,73E+18;Tue Dec 12 23:48:39 +0000 2023;2;@wongAyoe2021 @ganjarpranowo @AyamSegar3 @3GAMApradaNKRI @mahdiequintana @Joker_Wedoks @KepesengX0_ @Paramitha234 @__wantaNKRI @_BungHerwin @Qu3en_L1lith Saling Menyempurnakan dan menjadi Inspirasi Keluarga Indonesia 🇮🇩 #AtikohIbuNegara #IbuB3rsamaR;1,73E+18;;wongAyoe2021;in;;0;0;2;https://twitter.com/Darmawan_bs/status/1734721958175244503;2495508415;Darmawan_bs
1,73E+18;Tue Dec 12 23:48:32 +0000 2023;0;@RullexM93631 @ganjarpranowo Di luar negeri debat CAPRES seperti smack down saling hajar saling serang sampai lawan debat kena mental;1,73E+18;;RullexM93631;in;;0;0;0;https://twitter.com/Mbahhardiman/status/1734721929217761392;1,47E+18;Mbahhardiman
1,73E+18;Tue Dec 12 23:48:31 +0000 2023;1;@Indonesia_Pedia @ganjarpranowo Pemimpin penuh ketegasan walau bukan orang militer. GanjarMahfud lebih tegas dari mantan perwira kopasus ity sendiri #GanjarSikatKorupsi #LanjutGANsemuamurah #LanjutGANsemuakerja;1,73E+18;;Indonesia_Pedia;in;;0;0;0;https://twitter.com/andra_fzz/status/1734721927439331422;1,71E+18;andra_fzz
1,73E+18;Tue Dec 12 23:48:29 +0000 2023;0;@erasmus70 @ganjarpranowo @aniesbaswedan Debat @ganjarpranowo vs @aniesbaswedan memang porsinya debat cerdas sih menurut saya. Mereka berdua memang mantap ;1,73E+18;;erasmus70;in;Nanggroe Aceh Darussalam 🇹🇷;0;0;0;https://twitter.com/zr_izzul/status/1734721919336030684;249710869;zr_izzul
1,73E+18;Tue Dec 12 23:48:28 +0000 2023;0;@ganjarpranowo Dekat dengan rakyat dimanapun berada berinteraksi dengan rakyat untuk menyerap aspirasi;1,73E+18;;ganjarpranowo;in;;0;0;0;https://twitter.com/tombafk/status/1734721915879829763;1,70E+18;tombafk
1,73E+18;Tue Dec 12 23:48:26 +0000 2023;0;@griselruiz88 @ganjarpranowo @mohmahfudmd @jokowi @prabowo @gibran_tweet @Gerindra @golkar_id @TomyAndikas @Fahmisalim2 @mochamadarip Gibran bener2 berdampak banget meperkuat Jokowi Effect;1,73E+18;;griselruiz88;in;;0;0;0;https://twitter.com/benjimascolo222/status/1734721906128130433;8,10E+17;benjimascolo222
1,73E+18;Tue Dec 12 23:48:23 +0000 2023;0;@Gus_Raharjo @ganjarpranowo Tidak memanfaatkan kekuasaan untuk kepentingan pribadi;1,73E+18;;Gus_Raharjo;in;Indonesia ;0;0;0;https://twitter.com/DevenFry/status/1734721894409257045;1,62E+18;DevenFry
1,73E+18;Tue Dec 12 23:48:21 +0000 2023;3;@NoviBudi78 @aniesbaswedan @ganjarpranowo @prabowo Gak kebalik ? https://t.co/nTmlryjTJJ;1,73E+18;https://pbs.twimg.com/media/GBL4XKhawAAxbVZ.jpg;NoviBudi78;in;Jakarta Capital Region, Indone;0;0;0;https://twitter.com/ay_prakasa2225/status/1734721885957706069;1,71E+18;ay_prakasa2225
1,73E+18;Tue Dec 12 23:48:14 +0000 2023;19;Gasspolll Pak @ganjarpranowo Pak @mohmahfudmd ️🇲🇨🇲🇨🇲🇨;1,73E+18;;;in;Indonesia;0;0;4;https://twitter.com/RaniKancana/status/1734721856052285767;1,30E+18;RaniKancana
1,73E+18;Tue Dec 12 23:48:12 +0000 2023;0;@ganjarpranowo @ArsjadRasjid @mohmahfudmd Kenapa bisa bagus semua. Tumbler nya juga menarik banget lagi pengen punya satu;1,73E+18;;ganjarpranowo;in;Indonesia;0;0;0;https://twitter.com/khumai662239/status/1734721846447337682;1,71E+18;khumai662239
1,73E+18;Tue Dec 12 23:48:10 +0000 2023;0;@Indonesia_Pedia @ganjarpranowo hahahahaha dia ga tahu aja kalo pencapaian ganjar saat memerintah solo sangat oke #GanjarSikatKorupsi #LanjutGANsemuamurah #LanjutGANsemuakerja;1,73E+18;;Indonesia_Pedia;in;;0;0;0;https://twitter.com/AMendez17000/status/1734721838176190503;1,72E+18;AMendez17000
1,73E+18;Tue Dec 12 23:48:10 +0000 2023;0;@NoviBudi78 @aniesbaswedan @ganjarpranowo @prabowo iya lah santai .. btw abah sendiri sebenarnya sgt khawatir dg kondisi beliau lho klo tiba2 terkena stroke di tempat bgmn .. duhh pak anies emang gak punya empati ;1,73E+18;;NoviBudi78;in;;0;0;0;https://twitter.com/AkhmArifin/status/1734721836871819418;1,67E+18;AkhmArifin
1,73E+18;Tue Dec 12 23:46:01 +0000 2023;0;@ganjarpranowo @ArsjadRasjid @mohmahfudmd Ini gemes banget merchandise nya sumpah apa lagi topinya pengen ngeborong;1,73E+18;;ganjarpranowo;in;Indonesia;0;0;0;https://twitter.com/vita31471/status/1734721298599915861;1,71E+18;vita31471
1,73E+18;Tue Dec 12 23:46:00 +0000 2023;0;@officialinews_ @Dennysiregar7 @aniesbaswedan @prabowo @ganjarpranowo Dan sumbu pendeknya skrg ada di Amin dan 02 berhasil membuat pendukung 03 jadi Neo sumbu pendek. Saban hari nyinyirin 02 malah lebih masif nyinyirian pendukung 02 drpada 01.;1,73E+18;;officialinews_;in;;0;0;0;https://twitter.com/Navy07780280/status/1734721293499723912;1,38E+18;Navy07780280
1,73E+18;Tue Dec 12 23:46:00 +0000 2023;0;@NoviBudi78 @aniesbaswedan @ganjarpranowo @prabowo Jadi Wowo ingin berkuasa tujuannya kepentingan pribadi biar usahanya lancar. Awokawokawok;1,73E+18;;NoviBudi78;in;;0;0;0;https://twitter.com/SyukronObod/status/1734721292228788305;1,67E+18;SyukronObod
1,73E+18;Tue Dec 12 23:45:56 +0000 2023;0;@Indonesia_Pedia @ganjarpranowo Inilah sosok pemimpin yang kita inginkan dan kita banggakan dengan kerja keras yang tak pernah lelah membela rakyat dan membela kebenaran #GanjarSikatKorupsi #LanjutGANsemuamurah #LanjutGANsemuakerja;1,73E+18;;Indonesia_Pedia;in;Kota Palu, Sulawesi Tengah;0;0;0;https://twitter.com/itsmileaa_/status/1734721276902809980;1,63E+18;itsmileaa_
1,73E+18;Tue Dec 12 23:45:50 +0000 2023;0;@IniMagelangKu @ganjar_pranowo @ianmenoreh @PDIPerjuangan @DPDPDIPJateng @ganjarpranowo @mohmahfudmd Sing posting kowe sing wirang wong sak magelang;1,73E+18;;IniMagelangKu;tl;Magelang, Jawa Tengah;0;0;0;https://twitter.com/rizkimafif/status/1734721250805850525;2957359866;rizkimafif
1,73E+18;Tue Dec 12 23:45:43 +0000 2023;0;@ganjarpranowo @ArsjadRasjid @mohmahfudmd Merchandise nya sangat keren dan banyak teruslah untuk berbagai;1,73E+18;;ganjarpranowo;in;Pandeglang, Indonesia;0;0;0;https://twitter.com/raihansswnto/status/1734721223857520849;1,72E+18;raihansswnto
1,73E+18;Tue Dec 12 23:45:42 +0000 2023;0;@Gus_Raharjo Rakyat dukung anda pak @ganjarpranowo Indonesia harus bersih dr korupsi lindungi uang rakyat dr maling berdasi pak #GanjarSikatKorupsi;1,73E+18;;Gus_Raharjo;in;Tangerang, Indonesia;0;0;0;https://twitter.com/malfarizi2020/status/1734721218446774605;1,72E+18;malfarizi2020
1,73E+18;Tue Dec 12 23:45:35 +0000 2023;52;@ganjarpranowo Ganjar kasih contoh kinerja di Jateng Anies kasih contoh kinerja di Jakarta Prabowo kasih contoh kinerja Jokowi no 2 mau jelaskan kinerja Menhan binggung food estate gagal alutsita pesawat bekas harga baru.;1,73E+18;;ganjarpranowo;in;sambas, kalbar;1;2;9;https://twitter.com/BennyValentinus/status/1734721187668992295;587188129;BennyValentinus
1,73E+18;Tue Dec 12 23:45:32 +0000 2023;0;@ganjarpranowo @ArsjadRasjid @mohmahfudmd Wah...bisa pesan online nggak pak?;1,73E+18;;ganjarpranowo;in;;0;0;0;https://twitter.com/aharisth/status/1734721173961978011;327912017;aharisth
1,73E+18;Tue Dec 12 23:45:30 +0000 2023;0;@TeguhTimurCom @aniesbaswedan @prabowo @ganjarpranowo Kalau lihat debat tadi fix 01 vs 02 sih yg berlaga.. 03 gak punya kesempatan sama sekali;1,73E+18;;TeguhTimurCom;in;;0;0;0;https://twitter.com/mas_untungJa/status/1734721166529663478;1,59E+18;mas_untungJa
1,73E+18;Tue Dec 12 23:45:15 +0000 2023;0;https://t.co/ikfACqPXxG DEBAT CAPRES: Ganjar Pranowo Akui Sama dengan Anies Baswedan Perihal Teknologi Pelayanan Publik;1,73E+18;;;in;Makassar, Indonesia;0;0;0;https://twitter.com/SulselNetwork/status/1734721104252711305;1,49E+18;SulselNetwork
1,73E+18;Tue Dec 12 23:45:13 +0000 2023;0;@ganjarpranowo Selamat pagi juga pak Ganjar lari pagi disertai melihat warga jakarta dan salam pagi hari sehat selalu Pak Ganjar;1,73E+18;;ganjarpranowo;in;;0;0;0;https://twitter.com/Inews_uptudate/status/1734721096484831281;1,67E+18;Inews_uptudate
1,73E+18;Tue Dec 12 23:45:13 +0000 2023;0;@Gus_Raharjo @ganjarpranowo Garis keras pendukung Ganjar Mahfud milih calon pemimpin tuh yg seperti ini nh ... Yang sayang rakyat ... Tegas dalam memberantas korupsi ;1,73E+18;;Gus_Raharjo;in;;0;0;0;https://twitter.com/selaola88/status/1734721094517719216;1,71E+18;selaola88
